"","bin","value","target","type","location"
"11764",21.7,0,"5 wk ahead","bin","Delaware"
"11765",21.8,0,"5 wk ahead","bin","Delaware"
"11766",21.9,0,"5 wk ahead","bin","Delaware"
"11767",22,0,"5 wk ahead","bin","Delaware"
"11768",22.1,0,"5 wk ahead","bin","Delaware"
"11769",22.2,0,"5 wk ahead","bin","Delaware"
"11770",22.3,0,"5 wk ahead","bin","Delaware"
"11771",22.4,0,"5 wk ahead","bin","Delaware"
"11772",22.5,0,"5 wk ahead","bin","Delaware"
"11773",22.6,0,"5 wk ahead","bin","Delaware"
"11774",22.7,0,"5 wk ahead","bin","Delaware"
"11775",22.8,0.001,"5 wk ahead","bin","Delaware"
"11776",22.9,0,"5 wk ahead","bin","Delaware"
"11777",23,0,"5 wk ahead","bin","Delaware"
"11778",23.1,0,"5 wk ahead","bin","Delaware"
"11779",23.2,0.001,"5 wk ahead","bin","Delaware"
"11780",23.3,0,"5 wk ahead","bin","Delaware"
"11781",23.4,0,"5 wk ahead","bin","Delaware"
"11782",23.5,0,"5 wk ahead","bin","Delaware"
"11783",23.6,0,"5 wk ahead","bin","Delaware"
"11784",23.7,0,"5 wk ahead","bin","Delaware"
"11785",23.8,0,"5 wk ahead","bin","Delaware"
"11786",23.9,0,"5 wk ahead","bin","Delaware"
"11787",24,0,"5 wk ahead","bin","Delaware"
"11788",24.1,0,"5 wk ahead","bin","Delaware"
"11789",24.2,0,"5 wk ahead","bin","Delaware"
"11790",24.3,0,"5 wk ahead","bin","Delaware"
"11791",24.4,0,"5 wk ahead","bin","Delaware"
"11792",24.5,0,"5 wk ahead","bin","Delaware"
"11793",24.6,0.001,"5 wk ahead","bin","Delaware"
"11794",24.7,0,"5 wk ahead","bin","Delaware"
"11795",24.8,0,"5 wk ahead","bin","Delaware"
"11796",24.9,0,"5 wk ahead","bin","Delaware"
"11797",25,0,"5 wk ahead","bin","Delaware"
"11798",0,0,"6 wk ahead","bin","Delaware"
"11799",0.1,0.002,"6 wk ahead","bin","Delaware"
"11800",0.2,0.001,"6 wk ahead","bin","Delaware"
"11801",0.3,0.002,"6 wk ahead","bin","Delaware"
"11802",0.4,0.006,"6 wk ahead","bin","Delaware"
"11803",0.5,0.002,"6 wk ahead","bin","Delaware"
"11804",0.6,0.003,"6 wk ahead","bin","Delaware"
"11805",0.7,0.004,"6 wk ahead","bin","Delaware"
"11806",0.8,0.005,"6 wk ahead","bin","Delaware"
"11807",0.9,0.004,"6 wk ahead","bin","Delaware"
"11808",1,0.01,"6 wk ahead","bin","Delaware"
"11809",1.1,0.004,"6 wk ahead","bin","Delaware"
"11810",1.2,0.007,"6 wk ahead","bin","Delaware"
"11811",1.3,0.003,"6 wk ahead","bin","Delaware"
"11812",1.4,0.005,"6 wk ahead","bin","Delaware"
"11813",1.5,0.004,"6 wk ahead","bin","Delaware"
"11814",1.6,0.004,"6 wk ahead","bin","Delaware"
"11815",1.7,0.007,"6 wk ahead","bin","Delaware"
"11816",1.8,0.014,"6 wk ahead","bin","Delaware"
"11817",1.9,0.006,"6 wk ahead","bin","Delaware"
"11818",2,0.007,"6 wk ahead","bin","Delaware"
"11819",2.1,0.006,"6 wk ahead","bin","Delaware"
"11820",2.2,0.01,"6 wk ahead","bin","Delaware"
"11821",2.3,0.004,"6 wk ahead","bin","Delaware"
"11822",2.4,0.013,"6 wk ahead","bin","Delaware"
"11823",2.5,0.005,"6 wk ahead","bin","Delaware"
"11824",2.6,0.008,"6 wk ahead","bin","Delaware"
"11825",2.7,0.014,"6 wk ahead","bin","Delaware"
"11826",2.8,0.009,"6 wk ahead","bin","Delaware"
"11827",2.9,0.011,"6 wk ahead","bin","Delaware"
"11828",3,0.01,"6 wk ahead","bin","Delaware"
"11829",3.1,0.009,"6 wk ahead","bin","Delaware"
"11830",3.2,0.012,"6 wk ahead","bin","Delaware"
"11831",3.3,0.009,"6 wk ahead","bin","Delaware"
"11832",3.4,0.016,"6 wk ahead","bin","Delaware"
"11833",3.5,0.009,"6 wk ahead","bin","Delaware"
"11834",3.6,0.013,"6 wk ahead","bin","Delaware"
"11835",3.7,0.013,"6 wk ahead","bin","Delaware"
"11836",3.8,0.018,"6 wk ahead","bin","Delaware"
"11837",3.9,0.013,"6 wk ahead","bin","Delaware"
"11838",4,0.013,"6 wk ahead","bin","Delaware"
"11839",4.1,0.008,"6 wk ahead","bin","Delaware"
"11840",4.2,0.013,"6 wk ahead","bin","Delaware"
"11841",4.3,0.01,"6 wk ahead","bin","Delaware"
"11842",4.4,0.011,"6 wk ahead","bin","Delaware"
"11843",4.5,0.009,"6 wk ahead","bin","Delaware"
"11844",4.6,0.013,"6 wk ahead","bin","Delaware"
"11845",4.7,0.013,"6 wk ahead","bin","Delaware"
"11846",4.8,0.006,"6 wk ahead","bin","Delaware"
"11847",4.9,0.009,"6 wk ahead","bin","Delaware"
"11848",5,0.014,"6 wk ahead","bin","Delaware"
"11849",5.1,0.008,"6 wk ahead","bin","Delaware"
"11850",5.2,0.017,"6 wk ahead","bin","Delaware"
"11851",5.3,0.009,"6 wk ahead","bin","Delaware"
"11852",5.4,0.006,"6 wk ahead","bin","Delaware"
"11853",5.5,0.014,"6 wk ahead","bin","Delaware"
"11854",5.6,0.011,"6 wk ahead","bin","Delaware"
"11855",5.7,0.008,"6 wk ahead","bin","Delaware"
"11856",5.8,0.008,"6 wk ahead","bin","Delaware"
"11857",5.9,0.014,"6 wk ahead","bin","Delaware"
"11858",6,0.009,"6 wk ahead","bin","Delaware"
"11859",6.1,0.013,"6 wk ahead","bin","Delaware"
"11860",6.2,0.008,"6 wk ahead","bin","Delaware"
"11861",6.3,0.005,"6 wk ahead","bin","Delaware"
"11862",6.4,0.005,"6 wk ahead","bin","Delaware"
"11863",6.5,0.008,"6 wk ahead","bin","Delaware"
"11864",6.6,0.006,"6 wk ahead","bin","Delaware"
"11865",6.7,0.01,"6 wk ahead","bin","Delaware"
"11866",6.8,0.006,"6 wk ahead","bin","Delaware"
"11867",6.9,0.013,"6 wk ahead","bin","Delaware"
"11868",7,0.009,"6 wk ahead","bin","Delaware"
"11869",7.1,0.01,"6 wk ahead","bin","Delaware"
"11870",7.2,0.008,"6 wk ahead","bin","Delaware"
"11871",7.3,0.009,"6 wk ahead","bin","Delaware"
"11872",7.4,0.008,"6 wk ahead","bin","Delaware"
"11873",7.5,0.012,"6 wk ahead","bin","Delaware"
"11874",7.6,0.012,"6 wk ahead","bin","Delaware"
"11875",7.7,0.006,"6 wk ahead","bin","Delaware"
"11876",7.8,0.008,"6 wk ahead","bin","Delaware"
"11877",7.9,0.01,"6 wk ahead","bin","Delaware"
"11878",8,0.004,"6 wk ahead","bin","Delaware"
"11879",8.1,0.005,"6 wk ahead","bin","Delaware"
"11880",8.2,0.005,"6 wk ahead","bin","Delaware"
"11881",8.3,0.007,"6 wk ahead","bin","Delaware"
"11882",8.4,0.01,"6 wk ahead","bin","Delaware"
"11883",8.5,0.004,"6 wk ahead","bin","Delaware"
"11884",8.6,0.004,"6 wk ahead","bin","Delaware"
"11885",8.7,0.007,"6 wk ahead","bin","Delaware"
"11886",8.8,0.009,"6 wk ahead","bin","Delaware"
"11887",8.9,0.003,"6 wk ahead","bin","Delaware"
"11888",9,0.006,"6 wk ahead","bin","Delaware"
"11889",9.1,0.003,"6 wk ahead","bin","Delaware"
"11890",9.2,0.006,"6 wk ahead","bin","Delaware"
"11891",9.3,0.004,"6 wk ahead","bin","Delaware"
"11892",9.4,0.004,"6 wk ahead","bin","Delaware"
"11893",9.5,0.005,"6 wk ahead","bin","Delaware"
"11894",9.6,0.002,"6 wk ahead","bin","Delaware"
"11895",9.7,0.004,"6 wk ahead","bin","Delaware"
"11896",9.8,0.004,"6 wk ahead","bin","Delaware"
"11897",9.9,0.005,"6 wk ahead","bin","Delaware"
"11898",10,0.004,"6 wk ahead","bin","Delaware"
"11899",10.1,0.002,"6 wk ahead","bin","Delaware"
"11900",10.2,0.003,"6 wk ahead","bin","Delaware"
"11901",10.3,0.005,"6 wk ahead","bin","Delaware"
"11902",10.4,0.005,"6 wk ahead","bin","Delaware"
"11903",10.5,0.003,"6 wk ahead","bin","Delaware"
"11904",10.6,0.003,"6 wk ahead","bin","Delaware"
"11905",10.7,0.005,"6 wk ahead","bin","Delaware"
"11906",10.8,0.003,"6 wk ahead","bin","Delaware"
"11907",10.9,0.003,"6 wk ahead","bin","Delaware"
"11908",11,0.003,"6 wk ahead","bin","Delaware"
"11909",11.1,0.002,"6 wk ahead","bin","Delaware"
"11910",11.2,0.001,"6 wk ahead","bin","Delaware"
"11911",11.3,0.003,"6 wk ahead","bin","Delaware"
"11912",11.4,0.002,"6 wk ahead","bin","Delaware"
"11913",11.5,0.004,"6 wk ahead","bin","Delaware"
"11914",11.6,0.004,"6 wk ahead","bin","Delaware"
"11915",11.7,0.004,"6 wk ahead","bin","Delaware"
"11916",11.8,0.002,"6 wk ahead","bin","Delaware"
"11917",11.9,0.005,"6 wk ahead","bin","Delaware"
"11918",12,0.001,"6 wk ahead","bin","Delaware"
"11919",12.1,0.005,"6 wk ahead","bin","Delaware"
"11920",12.2,0,"6 wk ahead","bin","Delaware"
"11921",12.3,0.008,"6 wk ahead","bin","Delaware"
"11922",12.4,0.003,"6 wk ahead","bin","Delaware"
"11923",12.5,0.003,"6 wk ahead","bin","Delaware"
"11924",12.6,0.004,"6 wk ahead","bin","Delaware"
"11925",12.7,0.004,"6 wk ahead","bin","Delaware"
"11926",12.8,0.002,"6 wk ahead","bin","Delaware"
"11927",12.9,0.006,"6 wk ahead","bin","Delaware"
"11928",13,0.002,"6 wk ahead","bin","Delaware"
"11929",13.1,0.002,"6 wk ahead","bin","Delaware"
"11930",13.2,0.002,"6 wk ahead","bin","Delaware"
"11931",13.3,0.002,"6 wk ahead","bin","Delaware"
"11932",13.4,0.002,"6 wk ahead","bin","Delaware"
"11933",13.5,0.001,"6 wk ahead","bin","Delaware"
"11934",13.6,0.001,"6 wk ahead","bin","Delaware"
"11935",13.7,0.003,"6 wk ahead","bin","Delaware"
"11936",13.8,0.004,"6 wk ahead","bin","Delaware"
"11937",13.9,0.004,"6 wk ahead","bin","Delaware"
"11938",14,0.001,"6 wk ahead","bin","Delaware"
"11939",14.1,0,"6 wk ahead","bin","Delaware"
"11940",14.2,0.002,"6 wk ahead","bin","Delaware"
"11941",14.3,0.001,"6 wk ahead","bin","Delaware"
"11942",14.4,0.002,"6 wk ahead","bin","Delaware"
"11943",14.5,0.004,"6 wk ahead","bin","Delaware"
"11944",14.6,0.002,"6 wk ahead","bin","Delaware"
"11945",14.7,0.002,"6 wk ahead","bin","Delaware"
"11946",14.8,0.002,"6 wk ahead","bin","Delaware"
"11947",14.9,0.003,"6 wk ahead","bin","Delaware"
"11948",15,0.001,"6 wk ahead","bin","Delaware"
"11949",15.1,0.002,"6 wk ahead","bin","Delaware"
"11950",15.2,0.001,"6 wk ahead","bin","Delaware"
"11951",15.3,0.002,"6 wk ahead","bin","Delaware"
"11952",15.4,0,"6 wk ahead","bin","Delaware"
"11953",15.5,0,"6 wk ahead","bin","Delaware"
"11954",15.6,0.003,"6 wk ahead","bin","Delaware"
"11955",15.7,0.002,"6 wk ahead","bin","Delaware"
"11956",15.8,0,"6 wk ahead","bin","Delaware"
"11957",15.9,0.001,"6 wk ahead","bin","Delaware"
"11958",16,0.003,"6 wk ahead","bin","Delaware"
"11959",16.1,0.002,"6 wk ahead","bin","Delaware"
"11960",16.2,0.001,"6 wk ahead","bin","Delaware"
"11961",16.3,0,"6 wk ahead","bin","Delaware"
"11962",16.4,0.002,"6 wk ahead","bin","Delaware"
"11963",16.5,0,"6 wk ahead","bin","Delaware"
"11964",16.6,0,"6 wk ahead","bin","Delaware"
"11965",16.7,0,"6 wk ahead","bin","Delaware"
"11966",16.8,0,"6 wk ahead","bin","Delaware"
"11967",16.9,0,"6 wk ahead","bin","Delaware"
"11968",17,0.001,"6 wk ahead","bin","Delaware"
"11969",17.1,0.002,"6 wk ahead","bin","Delaware"
"11970",17.2,0,"6 wk ahead","bin","Delaware"
"11971",17.3,0.001,"6 wk ahead","bin","Delaware"
"11972",17.4,0.001,"6 wk ahead","bin","Delaware"
"11973",17.5,0,"6 wk ahead","bin","Delaware"
"11974",17.6,0.001,"6 wk ahead","bin","Delaware"
"11975",17.7,0,"6 wk ahead","bin","Delaware"
"11976",17.8,0,"6 wk ahead","bin","Delaware"
"11977",17.9,0.002,"6 wk ahead","bin","Delaware"
"11978",18,0,"6 wk ahead","bin","Delaware"
"11979",18.1,0,"6 wk ahead","bin","Delaware"
"11980",18.2,0.004,"6 wk ahead","bin","Delaware"
"11981",18.3,0.001,"6 wk ahead","bin","Delaware"
"11982",18.4,0,"6 wk ahead","bin","Delaware"
"11983",18.5,0.001,"6 wk ahead","bin","Delaware"
"11984",18.6,0,"6 wk ahead","bin","Delaware"
"11985",18.7,0,"6 wk ahead","bin","Delaware"
"11986",18.8,0,"6 wk ahead","bin","Delaware"
"11987",18.9,0.002,"6 wk ahead","bin","Delaware"
"11988",19,0,"6 wk ahead","bin","Delaware"
"11989",19.1,0,"6 wk ahead","bin","Delaware"
"11990",19.2,0,"6 wk ahead","bin","Delaware"
"11991",19.3,0.001,"6 wk ahead","bin","Delaware"
"11992",19.4,0.001,"6 wk ahead","bin","Delaware"
"11993",19.5,0.001,"6 wk ahead","bin","Delaware"
"11994",19.6,0,"6 wk ahead","bin","Delaware"
"11995",19.7,0,"6 wk ahead","bin","Delaware"
"11996",19.8,0,"6 wk ahead","bin","Delaware"
"11997",19.9,0,"6 wk ahead","bin","Delaware"
"11998",20,0,"6 wk ahead","bin","Delaware"
"11999",20.1,0,"6 wk ahead","bin","Delaware"
"12000",20.2,0,"6 wk ahead","bin","Delaware"
"12001",20.3,0,"6 wk ahead","bin","Delaware"
"12002",20.4,0,"6 wk ahead","bin","Delaware"
"12003",20.5,0.002,"6 wk ahead","bin","Delaware"
"12004",20.6,0,"6 wk ahead","bin","Delaware"
"12005",20.7,0.002,"6 wk ahead","bin","Delaware"
"12006",20.8,0,"6 wk ahead","bin","Delaware"
"12007",20.9,0,"6 wk ahead","bin","Delaware"
"12008",21,0,"6 wk ahead","bin","Delaware"
"12009",21.1,0,"6 wk ahead","bin","Delaware"
"12010",21.2,0,"6 wk ahead","bin","Delaware"
"12011",21.3,0.001,"6 wk ahead","bin","Delaware"
"12012",21.4,0.001,"6 wk ahead","bin","Delaware"
"12013",21.5,0,"6 wk ahead","bin","Delaware"
"12014",21.6,0,"6 wk ahead","bin","Delaware"
"12015",21.7,0,"6 wk ahead","bin","Delaware"
"12016",21.8,0,"6 wk ahead","bin","Delaware"
"12017",21.9,0,"6 wk ahead","bin","Delaware"
"12018",22,0,"6 wk ahead","bin","Delaware"
"12019",22.1,0,"6 wk ahead","bin","Delaware"
"12020",22.2,0,"6 wk ahead","bin","Delaware"
"12021",22.3,0,"6 wk ahead","bin","Delaware"
"12022",22.4,0.001,"6 wk ahead","bin","Delaware"
"12023",22.5,0,"6 wk ahead","bin","Delaware"
"12024",22.6,0,"6 wk ahead","bin","Delaware"
"12025",22.7,0.001,"6 wk ahead","bin","Delaware"
"12026",22.8,0.002,"6 wk ahead","bin","Delaware"
"12027",22.9,0,"6 wk ahead","bin","Delaware"
"12028",23,0,"6 wk ahead","bin","Delaware"
"12029",23.1,0.001,"6 wk ahead","bin","Delaware"
"12030",23.2,0,"6 wk ahead","bin","Delaware"
"12031",23.3,0.001,"6 wk ahead","bin","Delaware"
"12032",23.4,0.001,"6 wk ahead","bin","Delaware"
"12033",23.5,0,"6 wk ahead","bin","Delaware"
"12034",23.6,0,"6 wk ahead","bin","Delaware"
"12035",23.7,0,"6 wk ahead","bin","Delaware"
"12036",23.8,0,"6 wk ahead","bin","Delaware"
"12037",23.9,0,"6 wk ahead","bin","Delaware"
"12038",24,0,"6 wk ahead","bin","Delaware"
"12039",24.1,0,"6 wk ahead","bin","Delaware"
"12040",24.2,0,"6 wk ahead","bin","Delaware"
"12041",24.3,0,"6 wk ahead","bin","Delaware"
"12042",24.4,0,"6 wk ahead","bin","Delaware"
"12043",24.5,0,"6 wk ahead","bin","Delaware"
"12044",24.6,0,"6 wk ahead","bin","Delaware"
"12045",24.7,0,"6 wk ahead","bin","Delaware"
"12046",24.8,0,"6 wk ahead","bin","Delaware"
"12047",24.9,0,"6 wk ahead","bin","Delaware"
"12048",25,0.012,"6 wk ahead","bin","Delaware"
"12049",0,0,"1 wk ahead","bin","District of Columbia"
"12050",0.1,0,"1 wk ahead","bin","District of Columbia"
"12051",0.2,0,"1 wk ahead","bin","District of Columbia"
"12052",0.3,0,"1 wk ahead","bin","District of Columbia"
"12053",0.4,0,"1 wk ahead","bin","District of Columbia"
"12054",0.5,0,"1 wk ahead","bin","District of Columbia"
"12055",0.6,0.001,"1 wk ahead","bin","District of Columbia"
"12056",0.7,0.003,"1 wk ahead","bin","District of Columbia"
"12057",0.8,0,"1 wk ahead","bin","District of Columbia"
"12058",0.9,0.004,"1 wk ahead","bin","District of Columbia"
"12059",1,0.003,"1 wk ahead","bin","District of Columbia"
"12060",1.1,0.004,"1 wk ahead","bin","District of Columbia"
"12061",1.2,0.009,"1 wk ahead","bin","District of Columbia"
"12062",1.3,0.012,"1 wk ahead","bin","District of Columbia"
"12063",1.4,0.011,"1 wk ahead","bin","District of Columbia"
"12064",1.5,0.017,"1 wk ahead","bin","District of Columbia"
"12065",1.6,0.014,"1 wk ahead","bin","District of Columbia"
"12066",1.7,0.027,"1 wk ahead","bin","District of Columbia"
"12067",1.8,0.036,"1 wk ahead","bin","District of Columbia"
"12068",1.9,0.025,"1 wk ahead","bin","District of Columbia"
"12069",2,0.031,"1 wk ahead","bin","District of Columbia"
"12070",2.1,0.039,"1 wk ahead","bin","District of Columbia"
"12071",2.2,0.033,"1 wk ahead","bin","District of Columbia"
"12072",2.3,0.049,"1 wk ahead","bin","District of Columbia"
"12073",2.4,0.047,"1 wk ahead","bin","District of Columbia"
"12074",2.5,0.045,"1 wk ahead","bin","District of Columbia"
"12075",2.6,0.035,"1 wk ahead","bin","District of Columbia"
"12076",2.7,0.061,"1 wk ahead","bin","District of Columbia"
"12077",2.8,0.049,"1 wk ahead","bin","District of Columbia"
"12078",2.9,0.042,"1 wk ahead","bin","District of Columbia"
"12079",3,0.047,"1 wk ahead","bin","District of Columbia"
"12080",3.1,0.035,"1 wk ahead","bin","District of Columbia"
"12081",3.2,0.034,"1 wk ahead","bin","District of Columbia"
"12082",3.3,0.039,"1 wk ahead","bin","District of Columbia"
"12083",3.4,0.039,"1 wk ahead","bin","District of Columbia"
"12084",3.5,0.033,"1 wk ahead","bin","District of Columbia"
"12085",3.6,0.034,"1 wk ahead","bin","District of Columbia"
"12086",3.7,0.02,"1 wk ahead","bin","District of Columbia"
"12087",3.8,0.019,"1 wk ahead","bin","District of Columbia"
"12088",3.9,0.018,"1 wk ahead","bin","District of Columbia"
"12089",4,0.022,"1 wk ahead","bin","District of Columbia"
"12090",4.1,0.01,"1 wk ahead","bin","District of Columbia"
"12091",4.2,0.009,"1 wk ahead","bin","District of Columbia"
"12092",4.3,0.006,"1 wk ahead","bin","District of Columbia"
"12093",4.4,0.009,"1 wk ahead","bin","District of Columbia"
"12094",4.5,0.004,"1 wk ahead","bin","District of Columbia"
"12095",4.6,0.007,"1 wk ahead","bin","District of Columbia"
"12096",4.7,0.005,"1 wk ahead","bin","District of Columbia"
"12097",4.8,0.001,"1 wk ahead","bin","District of Columbia"
"12098",4.9,0.001,"1 wk ahead","bin","District of Columbia"
"12099",5,0.002,"1 wk ahead","bin","District of Columbia"
"12100",5.1,0.003,"1 wk ahead","bin","District of Columbia"
"12101",5.2,0.001,"1 wk ahead","bin","District of Columbia"
"12102",5.3,0,"1 wk ahead","bin","District of Columbia"
"12103",5.4,0.003,"1 wk ahead","bin","District of Columbia"
"12104",5.5,0,"1 wk ahead","bin","District of Columbia"
"12105",5.6,0,"1 wk ahead","bin","District of Columbia"
"12106",5.7,0,"1 wk ahead","bin","District of Columbia"
"12107",5.8,0.001,"1 wk ahead","bin","District of Columbia"
"12108",5.9,0.001,"1 wk ahead","bin","District of Columbia"
"12109",6,0,"1 wk ahead","bin","District of Columbia"
"12110",6.1,0,"1 wk ahead","bin","District of Columbia"
"12111",6.2,0,"1 wk ahead","bin","District of Columbia"
"12112",6.3,0,"1 wk ahead","bin","District of Columbia"
"12113",6.4,0,"1 wk ahead","bin","District of Columbia"
"12114",6.5,0,"1 wk ahead","bin","District of Columbia"
"12115",6.6,0,"1 wk ahead","bin","District of Columbia"
"12116",6.7,0,"1 wk ahead","bin","District of Columbia"
"12117",6.8,0,"1 wk ahead","bin","District of Columbia"
"12118",6.9,0,"1 wk ahead","bin","District of Columbia"
"12119",7,0,"1 wk ahead","bin","District of Columbia"
"12120",7.1,0,"1 wk ahead","bin","District of Columbia"
"12121",7.2,0,"1 wk ahead","bin","District of Columbia"
"12122",7.3,0,"1 wk ahead","bin","District of Columbia"
"12123",7.4,0,"1 wk ahead","bin","District of Columbia"
"12124",7.5,0,"1 wk ahead","bin","District of Columbia"
"12125",7.6,0,"1 wk ahead","bin","District of Columbia"
"12126",7.7,0,"1 wk ahead","bin","District of Columbia"
"12127",7.8,0,"1 wk ahead","bin","District of Columbia"
"12128",7.9,0,"1 wk ahead","bin","District of Columbia"
"12129",8,0,"1 wk ahead","bin","District of Columbia"
"12130",8.1,0,"1 wk ahead","bin","District of Columbia"
"12131",8.2,0,"1 wk ahead","bin","District of Columbia"
"12132",8.3,0,"1 wk ahead","bin","District of Columbia"
"12133",8.4,0,"1 wk ahead","bin","District of Columbia"
"12134",8.5,0,"1 wk ahead","bin","District of Columbia"
"12135",8.6,0,"1 wk ahead","bin","District of Columbia"
"12136",8.7,0,"1 wk ahead","bin","District of Columbia"
"12137",8.8,0,"1 wk ahead","bin","District of Columbia"
"12138",8.9,0,"1 wk ahead","bin","District of Columbia"
"12139",9,0,"1 wk ahead","bin","District of Columbia"
"12140",9.1,0,"1 wk ahead","bin","District of Columbia"
"12141",9.2,0,"1 wk ahead","bin","District of Columbia"
"12142",9.3,0,"1 wk ahead","bin","District of Columbia"
"12143",9.4,0,"1 wk ahead","bin","District of Columbia"
"12144",9.5,0,"1 wk ahead","bin","District of Columbia"
"12145",9.6,0,"1 wk ahead","bin","District of Columbia"
"12146",9.7,0,"1 wk ahead","bin","District of Columbia"
"12147",9.8,0,"1 wk ahead","bin","District of Columbia"
"12148",9.9,0,"1 wk ahead","bin","District of Columbia"
"12149",10,0,"1 wk ahead","bin","District of Columbia"
"12150",10.1,0,"1 wk ahead","bin","District of Columbia"
"12151",10.2,0,"1 wk ahead","bin","District of Columbia"
"12152",10.3,0,"1 wk ahead","bin","District of Columbia"
"12153",10.4,0,"1 wk ahead","bin","District of Columbia"
"12154",10.5,0,"1 wk ahead","bin","District of Columbia"
"12155",10.6,0,"1 wk ahead","bin","District of Columbia"
"12156",10.7,0,"1 wk ahead","bin","District of Columbia"
"12157",10.8,0,"1 wk ahead","bin","District of Columbia"
"12158",10.9,0,"1 wk ahead","bin","District of Columbia"
"12159",11,0,"1 wk ahead","bin","District of Columbia"
"12160",11.1,0,"1 wk ahead","bin","District of Columbia"
"12161",11.2,0,"1 wk ahead","bin","District of Columbia"
"12162",11.3,0,"1 wk ahead","bin","District of Columbia"
"12163",11.4,0,"1 wk ahead","bin","District of Columbia"
"12164",11.5,0,"1 wk ahead","bin","District of Columbia"
"12165",11.6,0,"1 wk ahead","bin","District of Columbia"
"12166",11.7,0,"1 wk ahead","bin","District of Columbia"
"12167",11.8,0,"1 wk ahead","bin","District of Columbia"
"12168",11.9,0,"1 wk ahead","bin","District of Columbia"
"12169",12,0,"1 wk ahead","bin","District of Columbia"
"12170",12.1,0,"1 wk ahead","bin","District of Columbia"
"12171",12.2,0,"1 wk ahead","bin","District of Columbia"
"12172",12.3,0,"1 wk ahead","bin","District of Columbia"
"12173",12.4,0,"1 wk ahead","bin","District of Columbia"
"12174",12.5,0,"1 wk ahead","bin","District of Columbia"
"12175",12.6,0,"1 wk ahead","bin","District of Columbia"
"12176",12.7,0,"1 wk ahead","bin","District of Columbia"
"12177",12.8,0,"1 wk ahead","bin","District of Columbia"
"12178",12.9,0,"1 wk ahead","bin","District of Columbia"
"12179",13,0,"1 wk ahead","bin","District of Columbia"
"12180",13.1,0,"1 wk ahead","bin","District of Columbia"
"12181",13.2,0,"1 wk ahead","bin","District of Columbia"
"12182",13.3,0,"1 wk ahead","bin","District of Columbia"
"12183",13.4,0,"1 wk ahead","bin","District of Columbia"
"12184",13.5,0,"1 wk ahead","bin","District of Columbia"
"12185",13.6,0,"1 wk ahead","bin","District of Columbia"
"12186",13.7,0,"1 wk ahead","bin","District of Columbia"
"12187",13.8,0,"1 wk ahead","bin","District of Columbia"
"12188",13.9,0,"1 wk ahead","bin","District of Columbia"
"12189",14,0,"1 wk ahead","bin","District of Columbia"
"12190",14.1,0,"1 wk ahead","bin","District of Columbia"
"12191",14.2,0,"1 wk ahead","bin","District of Columbia"
"12192",14.3,0,"1 wk ahead","bin","District of Columbia"
"12193",14.4,0,"1 wk ahead","bin","District of Columbia"
"12194",14.5,0,"1 wk ahead","bin","District of Columbia"
"12195",14.6,0,"1 wk ahead","bin","District of Columbia"
"12196",14.7,0,"1 wk ahead","bin","District of Columbia"
"12197",14.8,0,"1 wk ahead","bin","District of Columbia"
"12198",14.9,0,"1 wk ahead","bin","District of Columbia"
"12199",15,0,"1 wk ahead","bin","District of Columbia"
"12200",15.1,0,"1 wk ahead","bin","District of Columbia"
"12201",15.2,0,"1 wk ahead","bin","District of Columbia"
"12202",15.3,0,"1 wk ahead","bin","District of Columbia"
"12203",15.4,0,"1 wk ahead","bin","District of Columbia"
"12204",15.5,0,"1 wk ahead","bin","District of Columbia"
"12205",15.6,0,"1 wk ahead","bin","District of Columbia"
"12206",15.7,0,"1 wk ahead","bin","District of Columbia"
